7	3357	237038	10636612	243720	351750	20180710	20180812	165700	151	ZZ			26
7	3358	227272	10636606	243714	341533	20180710	20180812	165800	249	ZZ			26
7	3359	226990	10677668	10053545	341232	20180710	20180812	165900	468	ZZ			26
7	3360	226979	10639460	251257	341221	20180710	20180812	170000	636	ZZ			26
7	3361	240309	10685471	272996	355297	20180710	20180812	170100	616	ZZ			26
7	3362	240314	10685470	272995	355302	20180710	20180812	170200	222	ZZ			26
7	3401	205990	10639076	250873	319229	20180710	20180812	174100	26	ZZ			12
7	3402	205993	10564747	237241	342117	20180710	20180812	174200	1092	ZZ			12
7	3403	205985	10711279	298899	319224	20180710	20180812	174300		ZZ			12
7	3404	206733	10619347	257621	319995	20180710	20180812	174400	442	ZZ			12
7	3405	683075	11805351	615747	829168	20180710	20180812	174500	132	ZZ			12
7	3406	224987	10636630	243738	339090	20180710	20180812	174600	96	ZZ			12
7	3407	683074	11805018	615414	829167	20180710	20180812	174700	57	ZZ			12
7	3408	224990	10636232	243340	339093	20180710	20180812	174800	1009	ZZ			12
7	3409	206813	10619500	257774	320075	20180710	20180812	174900	380	ZZ			12
7	3410	206840	10619619	257893	320102	20180710	20180812	175000		ZZ			12
7	3411	206718	10619849	258123	319980	20180710	20180812	175100		ZZ			12
7	3412	206857	10564899	237393	320119	20180710	20180812	070500	684	ZZ			12
7	3413	207153	10564888	237382	320505	20180710	20180812	070600	664	ZZ			12
7	3414	206856	10564903	237397	320118	20180710	20180812	070700	754	ZZ			12
7	3415	265484	10753821	295315	382376	20180710	20180812	070800		ZZ			12
7	3416	205879	10639239	251036	319118	20180710	20180812	070900	599	ZZ			12
7	3417	216405	10600016	245688	420934	20180710	20180812	071000	114	ZZ			12
7	3418	206846	10600306	245978	320108	20180710	20180812	071100	921	ZZ			12
7	3419	243968	10685674	273199	359114	20180710	20180812	071200	679	ZZ			12
7	3420	602039	11713625	572105	741861	20180710	20180812	071300	60	ZZ			12
7	3421	224915	10564731	237225	339018	20180710	20180812	071400	532	ZZ			12
7	3422	206004	10564727	237221	319243	20180710	20180812	071500	1506	ZZ			12
7	3423	204937	10619586	257860	318169	20180710	20180812	071600	870	ZZ			12
